"Ministry","Area","Agency","Name","Address","Administration","Latitude","Longitude"
"經濟部","新北市","經濟部地質調查及礦業管理中心","經濟部地質調查及礦業管理中心新北辦公室地質研究館2F第1會議室及貴賓室","235新北市中和區華新街109巷2號","洽公場所","24.9826000","121.5085580"
"經濟部","新北市","經濟部地質調查及礦業管理中心","經濟部地質調查及礦業管理中心新北辦公室地質研究館2F第2會議室","235新北市中和區華新街109巷2號","洽公場所","24.9826000","121.5085580"
"經濟部","新北市","經濟部地質調查及礦業管理中心","經濟部地質調查及礦業管理中心新北辦公室地質研究館3F圖書室","235新北市中和區華新街109巷2號","洽公場所","24.9826000","121.5085580"
"經濟部","新北市","經濟部地質調查及礦業管理中心","經濟部地質調查及礦業管理中心新北辦公室岩心資料館1F岩心處理中心","235新北市中和區華新街109巷2號","洽公場所","24.9826000","121.5085580"
"經濟部","新北市","經濟部地質調查及礦業管理中心","經濟部地質調查及礦業管理中心新北辦公室岩心資料館5F標本展示中心","235新北市中和區華新街109巷2號","洽公場所","24.9826000","121.5085580"
"經濟部","南投縣","經濟部商業發展署","經濟部工商輔導中心本國二科","540南投縣南投市中興新村省府路4號1樓","洽公場所","23.9578950","120.6866040"
"經濟部","臺中市","經濟部水利署","經濟部水利署1樓服務台及會客室","408臺中市南屯區黎明路二段501號","洽公場所","24.1543749","120.6338870"
"經濟部","屏東縣","經濟部水利署","水利署第七河川分署1樓服務台","900屏東縣屏東市建國路291號","洽公場所","22.6584500","120.4693080"
"經濟部","高雄市","經濟部產業園區管理局","經濟部產業園區管理局1樓洽公區","811高雄市楠梓區加昌路600號","洽公場所","22.7191880","120.3056290"
"經濟部","臺中市","經濟部產業園區管理局","經濟部產業園區管理局中港分處2樓洽公區","435臺中市梧棲區大觀路6號","洽公場所","24.2377469","120.5168688"
"經濟部","臺中市","經濟部產業園區管理局","經濟部產業園區管理局台中分處2樓洽公區","427臺中市潭子區建國路1號","洽公場所","24.2174560","120.7055500"
"經濟部","屏東縣","經濟部產業園區管理局","經濟部產業園區管理局屏東分處1樓洽公區","900屏東縣屏東市屏加路1號","洽公場所","22.6761110","120.4941670"
"經濟部","高雄市","經濟部產業園區管理局","經濟部產業園區管理局高雄分處1、2樓洽公區","806高雄市前鎮區高雄加工出口區中一路2號","洽公場所","22.6012795","120.2919236"
"經濟部","臺北市","經濟部投資審議司","投審司5樓辦公區","100臺北市中正區羅斯福路一段7號5樓","洽公場所","25.0335475","121.5177845"
"經濟部","臺北市","經濟部投資審議司","投審司8樓辦公區","100臺北市中正區羅斯福路一段7號8樓","洽公場所","25.0335475","121.5177845"
"經濟部","臺北市","經濟部能源署","經濟部能源署會客室","104臺北市中山區復興北路2號13樓","其他","25.0479180","121.5437006"
"經濟部","嘉義市","經濟部水利署","水利署第五河川分署1樓服務台","600嘉義市東區親水路123號","洽公場所","23.4581680","120.4608180"
"經濟部","臺北市","台灣電力股份有限公司","台電公司台電大樓主樓會客室","100臺北市中正區羅斯福路三段242號","洽公場所","25.0173280","121.5306960"
"經濟部","臺北市","台灣電力股份有限公司","台電公司台電大樓副樓會客室","100臺北市中正區羅斯福路三段242號","洽公場所","25.0173280","121.5306960"
"經濟部","臺北市","經濟部智慧財產局","智慧局3樓民眾服務台","106臺北市大安區辛亥路二段185號3樓","洽公場所","25.0215170","121.5416400"
"經濟部","彰化縣","經濟部產業園區管理局","彰濱產業園區服務中心","505彰化縣鹿港鎮鹿工路2號1樓","洽公場所","24.0787880","120.4139370"
"經濟部","彰化縣","經濟部產業園區管理局","福興(兼埤頭及田中)產業園區服務中心-田中","520彰化縣田中鎮沙崙里新工三路95號1樓","洽公場所","23.8484914","120.5712719"
"經濟部","彰化縣","經濟部產業園區管理局","福興(兼埤頭及田中)產業園區服務中心-埤頭","523彰化縣埤頭鄉崙腳村興工路1號1樓","洽公場所","23.8796711","120.4590540"
"經濟部","彰化縣","經濟部產業園區管理局","福興(兼埤頭及田中)產業園區服務中心-福興","506彰化縣福興鄉萬豐村福工路1號1樓","洽公場所","24.0119229","120.4869840"
"經濟部","臺中市","經濟部標準檢驗局","標準檢驗局台中分局檢驗業務民眾洽公區","402臺中市南區工學路70號","洽公場所","24.1171000","120.6646960"
"經濟部","臺北市","經濟部標準檢驗局","標準檢驗局報驗發證業務民眾洽公區","100臺北市中正區濟南路一段4號","洽公場所","25.0425503","121.5204631"
"經濟部","臺北市","經濟部標準檢驗局","標準檢驗局資料中心閱覽室","100臺北市中正區濟南路一段4號","洽公場所","25.0425503","121.5204631"
"經濟部","花蓮縣","經濟部標準檢驗局","標準檢驗局花蓮分局商檢/計量業務民眾洽公區","970花蓮縣花蓮市海岸路19號","洽公場所","23.9898359","121.6329520"
"經濟部","高雄市","經濟部標準檢驗局","標準檢驗局高雄分局計量業務民眾洽公區","830高雄市鳳山區天興街125號","洽公場所","22.5917150","120.3318190"
"經濟部","高雄市","經濟部標準檢驗局","標準檢驗局高雄分局商檢業務民眾洽公區","802高雄市苓雅區海邊路50號","洽公場所","22.6186990","120.2934640"
"經濟部","基隆市","經濟部標準檢驗局","標準檢驗局基隆分局五堵辦事處商檢/計量業務民眾洽公區","206基隆市七堵區福五街85巷3號","洽公場所","25.0843250","121.6985550"
"經濟部","基隆市","經濟部標準檢驗局","標準檢驗局基隆分局商檢業務民眾洽公區","200基隆市仁愛區港西街8號","洽公場所","25.1334534","121.7403947"
"經濟部","桃園市","經濟部標準檢驗局","經濟部標準檢驗局新竹分局機場辦事處","337桃園市大園區航勤北路10-1號","洽公場所","25.0892138","121.2452296"
"經濟部","桃園市","經濟部標準檢驗局","標準檢驗局新竹分局桃園辦事處商檢/計量業務民眾洽公區","320桃園市中壢區龍岡路一段46號","洽公場所","24.9510390","121.2221560"
"經濟部","新竹市","經濟部標準檢驗局","標準檢驗局新竹分局商檢/計量業務民眾洽公區","300新竹市東區民族路109巷14號","洽公場所","24.8076360","120.9772830"
"經濟部","高雄市","台灣中油股份有限公司","中油公司潤滑油事業部(南區倉庫)","812高雄市小港區中山四路31號","洽公場所","22.5692410","120.3478850"
"經濟部","嘉義市","台灣中油股份有限公司","中油公司潤滑油事業部(嘉義倉庫)","600嘉義市西區民生南路217號","洽公場所","23.4669673","120.4462113"
"經濟部","宜蘭縣","經濟部產業園區管理局","龍德(兼利澤)產業園區服務中心","270宜蘭縣蘇澳鎮自強路12號","洽公場所","24.6337611","121.8284770"
"經濟部","雲林縣","經濟部產業園區管理局","豐田(兼元長)產業園區服務中心-元長","655雲林縣元長鄉下寮村興工街28號","洽公場所","23.6138388","120.3331170"
"經濟部","雲林縣","經濟部產業園區管理局","豐田(兼元長)產業園區服務中心-豐田","631雲林縣大埤鄉嘉興村豐田路67號","洽公場所","23.6421882","120.4677705"
"僑務委員會","臺北市","僑務委員會","僑務委員會中央聯合辦公大樓南棟","100臺北市中正區徐州路5號3樓","洽公場所","25.0422099","121.5194700"
"內政部","新北市","內政部警政署國道公路警察局","內政部警政署國道公路警察局","243新北市泰山區黎明里半山雅70-2號","洽公場所","25.0680760","121.4222570"
"內政部","臺中市","內政部警政署國道公路警察局","內政部警政署國道公路警察局泰安分隊","421臺中市后里區雲頭路3-5號","洽公場所","24.3292000","120.7151950"
"內政部","臺南市","內政部警政署國道公路警察局","內政部警政署國道公路警察局第八警察隊","732臺南市白河區崁頭里崁子頭65-29號","洽公場所","23.3294380","120.4331757"
"行政院人事行政總處","臺北市","行政院人事行政總處公務人力發展學院","行政院人事行政總處公務人力發展學院1樓大廳服務台","106臺北市大安區新生南路三段30號","文教館所","25.0235080","121.5343120"
"行政院人事行政總處","臺北市","行政院人事行政總處公務人力發展學院","行政院人事行政總處公務人力發展學院1樓前瞻廳外廳","106臺北市大安區新生南路三段30號","文教館所","25.0235080","121.5343120"
"經濟部","臺北市","經濟部產業發展署","經濟部產業發展署2樓-會議室前段","106臺北市大安區信義路三段41-3號","洽公場所","25.0337830","121.5352010"
"經濟部","臺北市","經濟部產業發展署","經濟部產業發展署2樓-會議室後段","106臺北市大安區信義路三段41-3號","洽公場所","25.0337830","121.5352010"
"經濟部","臺東縣","經濟部水利署","水利署第八河川局1樓服務台","950臺東縣臺東市寶桑路24號","洽公場所","22.7532490","121.1583850"
"經濟部","新竹市","經濟部水利署","水利署第二河川局1樓服務台","300新竹市北區北大路97號","洽公場所","24.8106500","120.9697080"
"經濟部","苗栗縣","台灣中油股份有限公司","中油公司苗栗縣採油工程處陳列館","363苗栗縣公館鄉開礦村3鄰36號","洽公場所","24.4600610","120.8563260"
"經濟部","苗栗縣","台灣中油股份有限公司","中油公司苗栗縣採油工程處石油文化園區","363苗栗縣公館鄉開礦村3鄰36號","洽公場所","24.4600610","120.8563260"
"國家科學及技術委員會","臺北市","國家科學及技術委員會","科技部科技大樓2樓會議中心西側","106臺北市大安區和平東路二段106號2樓","洽公場所","25.0249151","121.5419694"
"教育部","屏東縣","國立屏東科技大學","國立屏東科技大學員生消費合作社","912屏東縣內埔鄉學府路一號","其他","22.6427100","120.6092190"
"環境部","桃園市","國家環境研究院","國家環境研究院會議室5F","320桃園市中壢區民族路三段260號5樓","洽公場所","24.9614130","121.1927600"
"環境部","桃園市","國家環境研究院","國家環境研究院3F交誼廳","320桃園市中壢區民族路三段260號3樓","洽公場所","24.9614130","121.1927600"
"環境部","桃園市","國家環境研究院","國家環境研究院服務台1F及會議室6F","320桃園市中壢區民族路三段260號1樓","洽公場所","24.9614130","121.1927600"
"環境部","桃園市","國家環境研究院","國家環境研究院會議室2F","320桃園市中壢區民族路三段260號2樓","洽公場所","24.9614130","121.1927600"
"環境部","桃園市","國家環境研究院","國家環境研究院4F會議室","320桃園市中壢區民族路三段260號4樓","洽公場所","24.9614130","121.1927600"
"財政部","臺北市","臺灣銀行","臺灣銀行採購部","100臺北市中正區武昌街一段45號3樓","洽公場所","25.0442046","121.5111993"
"交通部","臺北市","交通部民用航空局","臺北國際航空站觀景台","105臺北市松山區敦化北路340-9號","大眾運輸節點","25.0619820","121.5519930"
"交通部","臺北市","交通部民用航空局","臺北國際航空站入境長廊","105臺北市松山區敦化北路340-9號","大眾運輸節點","25.0619820","121.5519930"
